Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Seats,Price,New Price in Lakhs,Mileage in km/kg,Engine in CC,Power in bhp,Diesel Fuel,Petrol Fuel,Manual Transmission,Automatic Transmission,Kilometers per year
3600,Honda Amaze S i-Vtech,Mumbai,2017,32006,First,5.0,4.25,23.281830466830467,24.0,1198,86.7,0,1,1,0,4000.75
3601,Audi A6 2.7 TDI,Ahmedabad,2009,78000,First,5.0,8.0,23.281830466830467,14.588235294117649,2698,179.5,1,0,0,1,4875.0
3602,Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,First,5.0,2.95,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,677.7857142857143
3603,Renault KWID RXT Optional,Pune,2018,5000,First,5.0,3.5,4.9,33.56,799,53.3,0,1,1,0,714.2857142857143
3604,Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000,Second,5.0,16.0,23.281830466830467,17.88235294117647,1968,140.8,1,0,0,1,4615.384615384615
3605,Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,First,5.0,2.75,23.281830466830467,30.319999999999997,796,47.3,0,1,1,0,5000.0
3606,Honda City i VTEC VX Option,Delhi,2015,53000,First,5.0,6.95,23.281830466830467,23.733333333333334,1497,117.3,0,1,1,0,5300.0
3607,Mercedes-Benz New C-Class C250 Avantgarde,Delhi,2011,64000,Second,5.0,12.5,23.281830466830467,15.653333333333334,1796,186.0,0,1,0,1,4571.428571428572
3608,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827,First,5.0,36.83,23.281830466830467,15.55294117647059,2967,241.4,1,0,0,1,5478.375
3609,Volkswagen Polo 1.2 MPI Comfortline,Pune,2011,36431,First,5.0,2.7,23.281830466830467,21.599999999999998,1199,74.0,0,1,1,0,2602.214285714286
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,First,5.0,9.9,23.281830466830467,25.152941176470588,1396,88.7,1,0,1,0,4375.0
3611,Honda City 1.5 V MT,Kochi,2011,94832,First,5.0,3.83,23.281830466830467,22.666666666666668,1497,118.0,0,1,1,0,6773.714285714285
3612,Honda City 1.5 S MT,Coimbatore,2012,88381,First,5.0,5.25,23.281830466830467,22.666666666666668,1497,118.0,0,1,1,0,6798.538461538462
3613,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45194,First,5.0,7.75,23.281830466830467,26.705882352941178,1598,118.0,1,0,1,0,5021.555555555556
3614,Maruti SX4 Vxi BSIV,Mumbai,2010,66000,Second,5.0,2.46,23.281830466830467,22.013333333333335,1586,103.2,0,1,1,0,4400.0
3615,Maruti Swift Dzire VDI,Kolkata,2014,38578,First,5.0,3.96,23.281830466830467,27.52941176470588,1248,74.0,1,0,1,0,3507.090909090909
3616,Maruti Ertiga ZDI,Chennai,2015,40000,First,7.0,8.25,23.281830466830467,24.435294117647057,1248,88.8,1,0,1,0,4000.0
3617,Hyundai i20 1.2 Spotz,Coimbatore,2018,20632,First,5.0,7.58,23.281830466830467,24.8,1197,81.83,0,1,1,0,2947.4285714285716
3618,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,First,5.0,3.99,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,6640.181818181818
3619,Honda City i VTEC SV,Delhi,2014,54257,First,5.0,6.25,23.281830466830467,23.2,1497,117.3,0,1,1,0,4932.454545454545
3620,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,93000,First,5.0,5.0,23.281830466830467,24.11764705882353,1598,103.5,1,0,1,0,7750.0
3621,Mercedes-Benz E-Class E270 CDI,Hyderabad,2005,102000,Second,5.0,4.65,23.281830466830467,12.941176470588236,2987,198.5,1,0,0,1,5100.0
3622,Hyundai Santa Fe 4WD AT,Coimbatore,2016,28881,First,7.0,21.37,23.281830466830467,15.305882352941177,2199,194.3,1,0,0,1,3209.0
3623,Maruti Alto LXi,Hyderabad,2007,52195,First,5.0,1.75,23.281830466830467,26.266666666666666,796,46.3,0,1,1,0,2899.722222222222
3624,ISUZU D-MAX V-Cross 4X4,Coimbatore,2018,20422,First,5.0,16.09,23.281830466830467,14.588235294117649,2499,134.0,1,0,1,0,2917.4285714285716
3625,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000,First,5.0,4.1,23.281830466830467,29.176470588235297,1396,88.7,1,0,1,0,2923.076923076923
3626,Ford Figo Diesel ZXI,Coimbatore,2015,92885,First,5.0,3.56,23.281830466830467,23.529411764705884,1399,68.0,1,0,1,0,9288.5
3627,Honda City 1.5 S MT,Pune,2010,43000,Second,5.0,4.21,23.281830466830467,22.666666666666668,1497,118.0,0,1,1,0,2866.6666666666665
3629,Hyundai Verna 1.6 CRDi S,Delhi,2015,57000,First,5.0,6.6,23.281830466830467,28.11764705882353,1582,126.2,1,0,1,0,5700.0
3630,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32434,First,5.0,14.35,23.281830466830467,17.333333333333332,1591,121.3,0,1,0,1,4633.428571428572
3631,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,32000,First,5.0,9.5,23.281830466830467,26.705882352941178,1498,89.84,1,0,1,0,4000.0
3632,BMW X6 xDrive30d,Delhi,2011,59000,First,4.0,21.9,23.281830466830467,13.176470588235293,2993,241.0,1,0,0,1,4214.285714285715
3633,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467,First,5.0,30.45,23.281830466830467,21.317647058823532,1995,190.0,1,0,0,1,8496.333333333334
3634,Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000,First,5.0,5.1,23.281830466830467,30.388235294117646,1498,99.0,1,0,1,0,11111.111111111111
3635,Hyundai Verna VTVT 1.6 AT EX,Pune,2013,37086,First,5.0,5.44,23.281830466830467,22.666666666666668,1591,121.3,0,1,0,1,3090.5
3636,Ford Ikon 1.4 TDCi DuraTorq,Jaipur,2010,135000,First,5.0,1.6,23.281830466830467,16.23529411764706,1399,68.0,1,0,1,0,9000.0
3637,Audi A6 2011-2015 2.0 TDI,Kochi,2014,54862,First,5.0,16.67,23.281830466830467,20.8,1968,174.33,1,0,0,1,4987.454545454545
3639,Hyundai i20 2015-2017 Sportz AT 1.4,Pune,2012,56200,First,5.0,3.85,23.281830466830467,20.0,1396,98.6,0,1,0,1,4323.076923076923
3640,Toyota Fortuner 2.8 4WD MT,Kochi,2011,169006,First,7.0,10.64,36.69,16.75294117647059,2755,174.5,1,0,1,0,12071.857142857143
3641,Renault KWID RXT,Bangalore,2016,20229,First,5.0,3.5,23.281830466830467,33.56,799,53.3,0,1,1,0,2247.6666666666665
3642,Chevrolet Spark 1.0 LT,Chennai,2008,62000,Third,5.0,1.1,23.281830466830467,24.0,995,62.0,0,1,1,0,3647.0588235294117
3643,Hyundai Verna Transform VTVT,Hyderabad,2011,51500,Second,5.0,2.6,23.281830466830467,21.599999999999998,1599,103.2,0,1,1,0,3678.5714285714284
3644,BMW 3 Series 320d Sport Line,Hyderabad,2012,69000,First,5.0,18.5,23.281830466830467,22.211764705882352,1995,184.0,1,0,0,1,5307.692307692308
3646,Maruti Swift Dzire VDI,Hyderabad,2015,62476,First,5.0,7.95,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,6247.6
3647,Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,First,5.0,5.49,23.281830466830467,29.88235294117647,1186,73.97,1,0,1,0,7562.5
3648,Honda Jazz V CVT,Mumbai,2017,17978,First,5.0,6.95,10.1,25.333333333333332,1199,88.7,0,1,0,1,2247.25
3649,Tata Indigo LS,Jaipur,2008,300000,First,5.0,1.0,23.281830466830467,20.0,1405,70.0,1,0,1,0,17647.058823529413
3650,Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,2013,123000,Second,5.0,4.45,23.281830466830467,20.941176470588236,1399,67.0,1,0,1,0,10250.0
3651,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,First,5.0,6.99,12.53,29.529411764705884,1248,88.5,1,0,1,0,5032.888888888889
3652,Maruti SX4 Zxi with Leather BSIII,Coimbatore,2008,77325,First,5.0,3.51,23.281830466830467,20.8,1586,104.68,0,1,1,0,4548.529411764706
3653,Maruti Baleno Zeta Automatic,Kochi,2018,25858,First,5.0,7.54,23.281830466830467,28.53333333333333,1197,83.1,0,1,0,1,3694.0
3654,Maruti Ritz LDi,Bangalore,2016,120000,First,5.0,3.65,23.281830466830467,27.294117647058822,1248,73.94,1,0,1,0,13333.333333333334
3655,Hyundai Elantra CRDi SX AT,Ahmedabad,2016,22000,First,5.0,16.0,23.281830466830467,22.941176470588236,1582,126.24,1,0,0,1,2444.4444444444443
3656,Chevrolet Spark 1.0 LT,Kolkata,2012,11000,First,5.0,1.4,23.281830466830467,21.599999999999998,995,62.1,0,1,1,0,846.1538461538462
3657,Hyundai i20 1.2 Spotz,Mumbai,2017,3900,First,5.0,6.45,23.281830466830467,24.8,1197,81.83,0,1,1,0,487.5
3658,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,First,5.0,4.4,23.281830466830467,28.705882352941174,1120,71.0,1,0,1,0,11788.0
3659,Honda Jazz 1.2 V CVT i VTEC,Delhi,2015,27000,First,5.0,5.95,23.281830466830467,25.333333333333332,1199,88.7,0,1,0,1,2700.0
3660,Honda Brio S MT,Ahmedabad,2013,11000,First,5.0,3.9,23.281830466830467,25.866666666666664,1198,86.8,0,1,1,0,916.6666666666666
3661,Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,2016,39753,First,5.0,35.28,23.281830466830467,15.294117647058824,2143,201.1,1,0,0,1,4417.0
3662,Tata Hexa XT,Pune,2017,39800,First,7.0,14.25,20.87,20.705882352941178,2179,153.86,1,0,1,0,4975.0
3663,Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,First,5.0,4.5,23.281830466830467,28.705882352941174,1120,71.0,1,0,1,0,9125.0
3664,Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000,First,5.0,7.5,23.281830466830467,26.705882352941178,1498,89.84,1,0,1,0,5500.0
3665,Tata Nano XTA,Coimbatore,2017,18351,First,4.0,3.41,23.281830466830467,29.2,624,37.48,0,1,0,1,2293.875
3666,Honda Brio VX,Pune,2013,45000,Second,5.0,3.25,23.281830466830467,25.866666666666664,1198,86.8,0,1,1,0,3750.0
3667,Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,First,7.0,8.3,23.281830466830467,28.847058823529412,1248,88.5,1,0,1,0,12466.666666666666
3668,Hyundai i10 Sportz 1.2,Bangalore,2010,29000,First,5.0,3.45,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,1933.3333333333333
3670,Mahindra XUV500 W10 2WD,Mumbai,2015,53392,First,7.0,11.95,23.281830466830467,18.823529411764707,2179,140.0,1,0,1,0,5339.2
3671,Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,First,5.0,4.25,23.281830466830467,24.16470588235294,1598,103.6,1,0,1,0,4733.333333333333
3672,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000,First,7.0,8.25,23.281830466830467,16.47058823529412,2179,138.1,1,0,1,0,8454.545454545454
3673,Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,First,5.0,5.95,23.281830466830467,13.6,2354,180.0,0,1,1,0,7933.333333333333
3674,Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,First,7.0,4.3,4.98,20.133333333333333,1196,73.0,0,1,1,0,4691.666666666667
3675,Maruti Swift VDI,Ahmedabad,2012,65000,First,5.0,3.9,23.281830466830467,26.941176470588236,1248,74.0,1,0,1,0,5000.0
3676,Maruti Baleno Zeta Automatic,Pune,2016,27809,First,5.0,6.41,23.281830466830467,28.53333333333333,1197,83.1,0,1,0,1,3089.8888888888887
3677,Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,First,7.0,8.36,23.281830466830467,17.764705882352942,2179,140.0,1,0,1,0,6510.0
3678,Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,First,5.0,3.85,23.281830466830467,25.46666666666667,1197,82.0,0,1,1,0,4636.363636363636
3679,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,First,5.0,36.0,23.281830466830467,22.67058823529412,2143,167.62,1,0,0,1,1250.0
3680,Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,First,5.0,7.5,23.281830466830467,17.52,1798,160.0,0,1,1,0,3921.0714285714284
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,First,5.0,5.7,23.281830466830467,23.694117647058825,1498,88.73,1,0,1,0,8076.8
3682,Maruti Ignis 1.2 Delta,Kochi,2019,12076,First,5.0,5.5,5.9,27.853333333333335,1197,81.8,0,1,1,0,2012.6666666666667
3683,Maruti Swift VDI BSIV,Chennai,2016,49000,First,5.0,5.9,23.281830466830467,29.647058823529413,1248,74.0,1,0,1,0,5444.444444444444
3684,Honda City i VTEC VX Option,Mumbai,2015,42366,First,5.0,7.75,23.281830466830467,23.733333333333334,1497,117.3,0,1,1,0,4236.6
3685,BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,First,5.0,18.0,23.281830466830467,13.529411764705882,2993,235.0,1,0,0,1,4533.333333333333
3686,Skoda Laura Ambiente,Hyderabad,2008,122397,First,5.0,4.4,23.281830466830467,20.58823529411765,1896,106.0,1,0,1,0,7199.823529411765
3687,Volkswagen Polo GT TSI,Coimbatore,2017,50534,First,5.0,8.27,11.66,22.94666666666667,1197,103.5,0,1,0,1,6316.75
3688,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,First,5.0,4.75,23.281830466830467,23.376470588235296,1461,83.8,1,0,1,0,5027.272727272727
3689,Honda City 1.5 S AT,Hyderabad,2008,73095,First,5.0,3.8,23.281830466830467,22.400000000000002,1497,118.0,0,1,0,1,4299.705882352941
3690,Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,First,5.0,3.4,23.281830466830467,24.16470588235294,1598,103.6,1,0,1,0,3650.0
3691,Hyundai Grand i10 Sportz,Pune,2016,13436,Second,5.0,4.7,23.281830466830467,25.2,1197,82.0,0,1,1,0,1492.888888888889
3692,Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,Second,5.0,1.49,23.281830466830467,22.133333333333336,1388,68.0,0,1,1,0,4470.588235294118
3693,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Second,5.0,4.5,23.281830466830467,28.705882352941174,1120,71.0,1,0,1,0,7015.666666666667
3694,Honda Amaze VX i-DTEC,Hyderabad,2014,74885,First,5.0,5.4,23.281830466830467,30.35294117647059,1498,98.6,1,0,1,0,6807.727272727273
3695,Honda City i VTEC CVT VX,Hyderabad,2016,14000,First,5.0,11.5,23.281830466830467,24.0,1497,117.3,0,1,0,1,1555.5555555555557
3696,Renault Fluence 1.5,Pune,2012,56000,Second,5.0,3.5,23.281830466830467,24.0,1461,108.5,1,0,1,0,4307.692307692308
3697,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,First,5.0,16.5,63.71,26.447058823529414,1995,190.0,1,0,0,1,3066.6666666666665
3698,Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,First,5.0,3.9,23.281830466830467,20.666666666666668,1586,103.3,0,1,1,0,3984.6153846153848
3699,Honda City ZX CVT,Hyderabad,2007,81000,First,5.0,3.25,23.281830466830467,21.866666666666664,1497,78.0,0,1,0,1,4500.0
3700,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,First,5.0,5.84,23.281830466830467,22.666666666666668,1198,73.75,0,1,1,0,2481.4285714285716
3701,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,First,5.0,5.75,23.281830466830467,22.666666666666668,1198,73.75,0,1,1,0,2050.6666666666665
3702,Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,First,5.0,10.0,23.281830466830467,19.47058823529412,1968,140.0,1,0,0,1,3933.3333333333335
3703,Maruti Wagon R VXI,Mumbai,2006,141537,Second,5.0,1.05,23.281830466830467,25.2,998,67.1,0,1,1,0,7449.315789473684
3704,Hyundai Verna SX CRDi AT,Delhi,2013,51000,First,5.0,5.64,23.281830466830467,22.44705882352941,1582,126.32,1,0,0,1,4250.0
3705,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,First,5.0,50.97,64.57,21.058823529411764,2143,170.0,1,0,0,1,4885.166666666667
3706,BMW 3 Series Luxury Line,Mumbai,2016,31000,First,5.0,29.95,60.88,25.6,1995,190.0,1,0,0,1,3444.4444444444443
3707,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Second,7.0,4.85,23.281830466830467,28.470588235294116,1498,98.6,1,0,1,0,7272.727272727273
3708,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,First,5.0,14.5,23.281830466830467,20.011764705882356,1582,126.2,1,0,0,1,3666.6666666666665
3709,Honda City 1.5 S MT,Hyderabad,2011,71556,First,5.0,5.5,23.281830466830467,22.666666666666668,1497,118.0,0,1,1,0,5111.142857142857
3710,Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,First,5.0,3.2,23.281830466830467,20.941176470588236,1399,68.0,1,0,1,0,6071.428571428572
3711,Maruti Swift Dzire LDI,Chennai,2016,91000,First,5.0,4.5,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,10111.111111111111
3712,Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,First,5.0,30.72,23.281830466830467,15.294117647058824,2143,204.0,1,0,0,1,7318.7
3713,Chevrolet Captiva LT,Jaipur,2009,232000,First,7.0,3.5,23.281830466830467,13.529411764705882,1991,147.9,1,0,1,0,14500.0
3714,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,First,7.0,6.99,23.281830466830467,15.058823529411766,2494,102.0,1,0,1,0,7059.944444444444
3715,Mahindra Quanto C8,Kochi,2014,58816,First,7.0,3.45,23.281830466830467,20.247058823529414,1493,100.0,1,0,1,0,5346.909090909091
3716,Honda City i VTEC V,Kochi,2015,63818,First,5.0,6.57,23.281830466830467,23.2,1497,117.3,0,1,1,0,6381.8
3717,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,First,5.0,17.5,23.281830466830467,20.129411764705882,1968,174.33,1,0,0,1,3636.3636363636365
3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,First,5.0,3.75,23.281830466830467,25.96470588235294,1199,73.9,1,0,1,0,6453.75
3719,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,First,5.0,9.99,13.23,19.733333333333334,1497,121.36,0,1,0,1,1750.0
3720,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,First,7.571428571428571,8.2,23.281830466830467,15.282352941176471,2494,100.0,1,0,1,0,6547.846153846154
3721,Honda City 1.5 EXI,Jaipur,2005,123000,Third,5.0,1.1,23.281830466830467,17.333333333333332,1493,100.0,0,1,1,0,6150.0
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,First,5.0,2.45,23.281830466830467,32.93333333333333,796,47.3,0,1,1,0,6371.4
3724,Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,First,5.0,13.75,23.281830466830467,10.235294117647058,2987,224.34,1,0,0,1,3312.5
3725,Maruti Swift Dzire LDI,Kolkata,2017,60000,First,5.0,3.0,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,7500.0
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,First,5.0,9.25,11.06,28.58823529411765,1248,88.5,1,0,1,0,4125.0
3727,Volvo S60 D5 Summum,Mumbai,2013,31000,First,5.0,17.65,23.281830466830467,15.529411764705882,2400,215.0,1,0,0,1,2583.3333333333335
3728,Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,7.0,18.25,23.281830466830467,14.764705882352942,2982,168.5,1,0,0,1,7181.818181818182
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,First,5.0,3.45,23.281830466830467,27.058823529411764,1396,90.0,1,0,1,0,5659.5
3730,Audi A4 35 TDI Premium,Bangalore,2015,58970,First,5.0,23.75,23.281830466830467,20.129411764705882,1968,174.33,1,0,0,1,5897.0
3731,Nissan Terrano XV D Pre,Mumbai,2013,60000,Second,5.0,5.45,17.21,23.105882352941176,1461,108.5,1,0,1,0,5000.0
3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,First,5.0,5.25,6.56,30.8,998,67.04,0,1,0,1,4403.125
3734,Hyundai i10 Sportz AT,Delhi,2012,62282,First,5.0,2.9,23.281830466830467,22.599999999999998,1197,78.9,0,1,0,1,4790.923076923077
3735,BMW 3 Series 320d,Hyderabad,2010,80000,First,5.0,14.2,47.2,26.694117647058825,1995,190.0,1,0,0,1,5333.333333333333
3736,Hyundai Grand i10 Sportz,Kochi,2018,43698,First,5.0,5.8,23.281830466830467,25.2,1197,82.0,0,1,1,0,6242.571428571428
3737,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,First,5.0,7.22,23.281830466830467,25.2,1197,82.0,0,1,0,1,3506.5
3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,First,5.0,4.87,6.82,25.2,1197,81.86,0,1,1,0,3232.3333333333335
3739,Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,First,5.0,3.3,23.281830466830467,21.959999999999997,1198,74.0,0,1,1,0,5250.0
3740,Honda City ZX EXi,Hyderabad,2007,91000,Second,5.0,3.0,23.281830466830467,23.599999999999998,1497,78.0,0,1,1,0,5055.555555555556
3741,Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,First,5.0,26.0,23.281830466830467,21.058823529411764,2143,136.0,1,0,0,1,2727.2727272727275
3742,Maruti Omni 8 Seater BSIV,Hyderabad,2017,24571,First,5.0,2.9,23.281830466830467,18.666666666666668,796,35.0,0,1,1,0,3071.375
3743,Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,First,5.0,7.5,23.281830466830467,20.986666666666668,1591,121.3,0,1,0,1,4090.909090909091
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,First,5.0,2.36,23.281830466830467,30.319999999999997,796,47.3,0,1,1,0,2461.7
3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,First,5.0,11.39,12.56,28.58823529411765,1248,88.5,1,0,1,0,3365.875
3746,Mahindra XUV500 W8 2WD,Kochi,2013,87736,First,7.0,7.02,23.281830466830467,17.764705882352942,2179,140.0,1,0,1,0,7311.333333333333
3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,First,5.0,8.0,10.14,28.58823529411765,1248,88.5,1,0,1,0,3922.1111111111113
3748,Hyundai i20 1.2 Spotz,Kochi,2017,51612,First,5.0,7.11,23.281830466830467,24.8,1197,81.83,0,1,1,0,6451.5
3749,Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,First,5.0,3.9,23.281830466830467,11.764705882352942,1796,157.7,1,0,0,1,2048.1481481481483
3750,Maruti Alto LXi,Hyderabad,2009,65090,First,5.0,2.15,23.281830466830467,26.266666666666666,796,46.3,0,1,1,0,4068.125
3751,Honda Amaze S i-Vtech,Kolkata,2013,40000,First,5.0,3.25,23.281830466830467,24.0,1198,86.7,0,1,1,0,3333.3333333333335
3752,Land Rover Range Rover Sport HSE,Kochi,2015,38467,First,5.0,70.66,160.0,14.882352941176471,2993,255.0,1,0,0,1,3846.7
3753,Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,First,5.0,4.61,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,5992.0
3754,Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,First,5.0,2.35,23.281830466830467,18.0,1799,130.0,0,1,1,0,5117.64705882353
3755,Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,Second,5.0,4.05,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,3000.0
3756,Maruti 800 AC Uniq,Jaipur,2009,22100,Second,4.0,0.8,23.281830466830467,21.46666666666667,796,37.0,0,1,1,0,1381.25
3757,Toyota Etios Liva Diesel,Hyderabad,2014,59589,First,5.0,5.6,23.281830466830467,27.75294117647059,1364,67.1,1,0,1,0,5417.181818181818
3758,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,First,5.0,5.35,23.281830466830467,26.517647058823528,1396,88.73,1,0,1,0,4400.0
3759,Maruti Alto K10 VXI,Mumbai,2017,12000,First,5.0,3.25,4.82,32.093333333333334,998,67.1,0,1,1,0,1500.0
3760,BMW X1 sDrive20d,Pune,2012,66000,Second,5.0,11.5,23.281830466830467,20.058823529411764,1995,184.0,1,0,0,1,5076.923076923077
3761,Maruti Celerio VXI AT,Pune,2016,38009,First,5.0,4.25,23.281830466830467,30.8,998,67.04,0,1,0,1,4223.222222222223
3762,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Second,5.0,4.45,23.281830466830467,18.266666666666666,1798,157.75,0,1,0,1,2187.5
3763,Mahindra Xylo E4,Pune,2009,70000,First,7.0,2.85,23.281830466830467,16.47058823529412,2498,112.0,1,0,1,0,4375.0
3764,Mahindra XUV500 W8 2WD,Delhi,2014,86000,First,7.0,7.85,23.281830466830467,17.764705882352942,2179,140.0,1,0,1,0,7818.181818181818
3765,Maruti Swift Dzire VXI,Pune,2016,32000,First,5.0,5.3,23.281830466830467,25.46666666666667,1197,85.8,0,1,1,0,3555.5555555555557
3766,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,15000,First,5.0,8.0,23.281830466830467,25.173333333333332,999,123.24,0,1,1,0,1875.0
3767,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,First,5.0,9.43,23.281830466830467,25.211764705882352,1364,87.2,1,0,1,0,6356.181818181818
3768,Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,First,5.0,2.75,23.281830466830467,24.666666666666668,1197,80.0,0,1,1,0,3000.0
3769,Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,First,5.0,13.5,23.281830466830467,23.96470588235294,1461,108.45,1,0,1,0,144.42857142857142
3770,Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,First,5.0,9.99,23.281830466830467,12.941176470588236,2987,198.5,1,0,0,1,5312.5
3771,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,First,5.0,6.95,23.281830466830467,28.133333333333336,998,100.0,0,1,1,0,5832.875
3772,Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,2015,27000,First,5.0,6.75,23.281830466830467,23.959999999999997,1498,99.6,0,1,0,1,2700.0
3773,Hyundai Grand i10 AT Asta,Chennai,2015,15000,First,5.0,5.5,23.281830466830467,25.2,1197,82.0,0,1,0,1,1500.0
